data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2022-01-23,202204,75.0,75,75.0,75,0.000103095335,10.277676,0,2,354990420220419685,2023-11-24,1,0.58875775,729737,20.1428571428571,90.0010191428571,1,0,0,73.5535338571429,52.8649745714286,24.2813217142857,29.1428571428571,4.0,,,,,342074
2022-01-16,202203,123.0,123,123.0,123,0.44500586,16.855387,0,2,354990420220319685,2023-11-24,11,0.98262525,729737,19.5714285714286,89.1315742857143,1,0,0,67.9134762857143,46.1628131428571,24.5886087142857,29.5714285714286,6.0,,,,,342074
2022-01-09,202202,136.0,136,136.0,136,0.8473325,18.636852,0,2,354990420220219685,2023-11-24,37,1.1367167,729737,18.5714285714286,94.0012714285714,1,0,0,79.3459078571429,60.7890114285714,22.1616437142857,26.7142857142857,7.0,,,,,342074
2022-01-02,202201,140.0,140,140.0,140,0.7160931,19.184994,0,1,354990420220119685,2023-11-24,19,1.0718304,729737,2E+1,92.4119142857143,1,0,0,78.9201161428571,62.2388808571429,22.8341101428571,26.2857142857143,6.0,,,,,342074
2021-12-26,202152,89.0,89,89.0,89,0.0005359351,12.196175,0,1,354990420215219685,2023-11-24,7,0.6449468,729737,18.2857142857143,90.6232785714286,1,0,0,76.3421385714286,57.2996634285714,21.652871,25.7142857142857,37.0,,,,,342074
2021-12-19,202151,139.0,139,139.0,139,0.78729624,19.047958,0,1,354990420215119685,2023-11-24,2,1.1027684,729737,17.7142857142857,86.66528,0,0,0,66.8097844285714,50.0832504285714,21.9028168571429,26.2857142857143,34.0,,,,,342074
2021-12-12,202150,162.0,162,162.0,162,0.9990828,22.19978,0,1,354990420215019685,2023-11-24,34,1.4624643,729737,20.8571428571429,92.6063128571429,1,1,1,75.0594865714286,58.0938217142857,24.1347855714286,27.5714285714286,24.0,,,,,342074
2021-12-05,202149,118.0,118,118.0,118,0.83111835,16.17021,0,1,354990420214919685,2023-11-24,3,1.1372743,729737,15.8571428571429,89.7205537142857,0,0,0,70.1239688571429,53.8703988571429,20.1839984285714,23.7142857142857,27.0,,,,,342074
2021-11-28,202148,110.0,110,110.0,110,0.73968595,15.073924,0,1,354990420214819685,2023-11-24,2,1.092401,729737,18.4285714285714,88.31125,1,0,0,67.1999025714286,47.3371355714286,23.3042717142857,27.8571428571429,17.0,,,,,342074
2021-11-21,202147,95.0,95,95.0,95,0.56315047,13.018389,0,1,354990420214719685,2023-11-24,5,1.023417,729737,17.5714285714286,85.9584442857143,0,0,0,67.4319512857143,46.559302,21.9616595714286,26.7142857142857,23.0,,,,,342074
2021-11-14,202146,115.0,115,115.0,115,0.9850361,15.759102,0,1,354990420214619685,2023-11-24,1,1.361546,729737,17.1428571428571,84.3012428571429,0,0,0,63.9449128571429,45.0319368571429,21.9892857142857,26.4285714285714,23.0,,,,,342074
2021-11-07,202145,86.0,86,86.0,86,0.67054045,11.785068,0,1,354990420214519685,2023-11-24,5,1.0706881,729737,15.8571428571429,87.25045,0,0,0,73.1649705714286,60.4528267142857,18.9354692857143,22.5714285714286,13.0,,,,,342074
2021-10-31,202144,88.0,88,88.0,88,0.6183321,12.059139,0,1,354990420214419685,2023-11-24,2,1.0468699,729737,17.2857142857143,89.767282,0,0,0,73.914956,54.992404,20.5493695714286,24.4285714285714,17.0,,,,,342074
2021-10-24,202143,72.0,72,72.0,72,0.058351178,9.866569,0,1,354990420214319685,2023-11-24,2,0.7824841,729737,17,91.4491171428571,0,0,0,79.0142037142857,64.6459834285714,20.107237,23.2857142857143,13.0,,,,,342074
2021-10-17,202142,83.0,83,83.0,83,0.09955282,11.3739605,0,1,354990420214219685,2023-11-24,2,0.82723445,729737,15,88.0904128571429,0,0,0,76.5093351428571,62.5505792857143,17.7557774285714,20.2857142857143,5.0,,,,,342074
2021-10-10,202141,95.0,95,95.0,95,0.1397646,13.018389,0,1,354990420214119685,2023-11-24,6,0.86002743,729737,16.8571428571429,91.37344,0,0,0,72.91537,50.013253,21.2048317142857,26,7.0,,,,,342074
2021-10-03,202140,98.0,98,98.0,98,0.08124684,13.429496,0,1,354990420214019685,2023-11-24,2,0.82703036,729737,16.8571428571429,89.866322,0,0,0,76.6289205714286,55.6521095714286,19.9602547142857,25.2857142857143,4.0,,,,,342074
2021-09-26,202139,108.0,108,108.0,108,0.23101306,14.799852,0,1,354990420213919685,2023-11-24,2,0.90710115,729737,15.4285714285714,89.8784534285714,0,0,0,62.2298747142857,34.949497,22.007519,29,3.0,,,,,342074
2021-09-19,202138,132.0,132,132.0,132,0.895327,18.088709,0,1,354990420213819685,2023-11-24,9,1.1741912,729737,14.8571428571429,85.7495751428571,0,0,0,63.9541145714286,35.0741808571429,20.4063731428571,27.8571428571429,6.0,,,,,342074
2021-09-12,202137,111.0,111,111.0,111,0.77799267,15.210959,0,1,354990420213719685,2023-11-24,7,1.1110176,729737,17.2857142857143,88.9383257142857,0,0,0,65.226788,37.7602822857143,22.6040102857143,29.1428571428571,4.0,,,,,342074
2021-09-05,202136,133.0,133,133.0,133,0.9954134,18.225744,0,1,354990420213619685,2023-11-24,3,1.4160833,729737,17.7142857142857,89.8888928571428,0,0,0,71.3059115714286,47.6279347142857,21.8655461428571,27.2857142857143,5.0,,,,,342074
2021-08-29,202135,81.0,81,81.0,81,0.24615487,11.09989,0,1,354990420213519685,2023-11-24,5,0.900462,729737,15.2857142857143,87.2512814285714,0,0,0,65.7031637142857,41.9272174285714,19.8292545714286,24.5714285714286,2.0,,,,,342074
2021-08-22,202134,99.0,99,99.0,99,0.9264341,13.566531,0,1,354990420213419685,2023-11-24,1,1.2423896,729737,13.8571428571429,80.6986794285714,0,0,0,50.9068141428571,33.0216294285714,21.7715121428571,27.7142857142857,1.0,,,,,342074
2021-08-15,202133,94.0,94,94.0,94,0.98256725,12.881353,0,1,354990420213319685,2023-11-24,4,1.3960716,729737,13.7142857142857,88.2178285714286,0,0,0,59.269863,31.6140747142857,20.7431078571429,27.1428571428571,4.0,,,,,342074
2021-08-08,202132,86.0,86,86.0,86,0.9724173,11.785068,0,1,354990420213219685,2023-11-24,6,1.3709903,729737,11.8571428571429,90.370805,0,0,0,66.8611701428571,46.7954444285714,17.3116118571429,21.7142857142857,0.0,,,,,342074
2021-08-01,202131,56.0,56,56.0,56,0.2001157,7.6739974,0,1,354990420213119685,2023-11-24,0,0.85855895,729737,10.1428571428571,92.1904498571429,0,0,0,72.4530514285714,48.7926472857143,15.2041621428571,20.4285714285714,5.0,,,,,342074
2021-07-25,202130,64.0,64,64.0,64,0.22598037,8.770283,0,1,354990420213019685,2023-11-24,2,0.87952733,729737,6.85714285714286,88.3442505714286,0,0,0,62.0697715714286,37.1828531428571,13.9781807142857,2E+1,7.0,,,,,342074
2021-07-18,202129,61.0,61,61.0,61,0.052999396,8.359176,0,1,354990420212919685,2023-11-24,1,0.7614,729737,8.71428571428571,91.9988985714286,0,0,0,61.2795725714286,31.7986908571429,14.6598997142857,20.4285714285714,5.0,,,,,342074
2021-07-11,202128,71.0,71,71.0,71,0.12434377,9.729532,0,1,354990420212819685,2023-11-24,4,0.8316112,729737,10.1428571428571,91.1511185714286,0,0,0,62.9321452857143,36.8351657142857,17.8291564285714,24,3.0,,,,,342074
2021-07-04,202127,90.0,90,90.0,90,0.3495122,12.33321,0,1,354990420212719685,2023-11-24,5,0.9448798,729737,12.1428571428571,89.4169977142857,0,0,0,71.6520501428571,47.6964494285714,16.0419432857143,20.4285714285714,4.0,,,,,342074
2021-06-27,202126,74.0,74,74.0,74,0.0046395017,10.140639,0,1,354990420212619685,2023-11-24,4,0.6788685,729737,9.28571428571429,91.1193112857143,0,0,0,65.6106262857143,39.4455025714286,15.6537447142857,21.2857142857143,7.0,,,,,342074
2021-06-20,202125,99.0,99,99.0,99,0.032619294,13.566531,0,1,354990420212519685,2023-11-24,2,0.7819569,729737,12.5714285714286,94.5643657142857,0,0,0,72.1248527142857,50.8728414285714,17.7173324285714,22.5714285714286,6.0,,,,,342074
2021-06-13,202124,106.0,106,106.0,106,0.006379437,14.525782,0,1,354990420212419685,2023-11-24,2,0.72934884,729737,12.5714285714286,91.1624077142857,0,0,0,78.0333327142857,60.0299825714286,15.1880895714286,18.4285714285714,19.0,,,,,342074
2021-06-06,202123,123.0,123,123.0,123,0.016826266,16.855387,0,1,354990420212319685,2023-11-24,43,0.7758193,729737,14.8571428571429,95.572582,0,0,0,79.0822851428571,60.0338638571429,18.2974177142857,21.8571428571429,12.0,,,,,342074
2021-05-30,202122,153.0,153,153.0,153,0.151504,20.966457,0,1,354990420212219685,2023-11-24,17,0.8919918,729737,14.4285714285714,94.7077914285714,0,0,1,73.3242922857143,47.9454515714286,19.5423187142857,25,11.0,,,,,342074
2021-05-23,202121,163.0,163,163.0,163,0.091272734,22.336815,0,1,354990420212119685,2023-11-24,11,0.8673429,729737,12.2857142857143,92.2024408571429,0,0,1,64.0389458571429,37.8819882857143,19.0687011428571,25,16.0,,,,,342074
2021-05-16,202120,156.0,156,156.0,156,0.012476596,21.377565,0,1,354990420212019685,2023-11-24,2,0.78751653,729737,13.5714285714286,94.62569,0,0,1,74.6763885714286,46.7902188571429,18.102637,23.5714285714286,20.0,,,,,342074
2021-05-09,202119,208.0,208,208.0,208,0.4934108,28.50342,0,1,354990420211919685,2023-11-24,2,0.99838394,729737,14.2857142857143,90.5095528571429,0,0,1,73.7234281428571,53.7338761428571,17.9765588571429,22.2857142857143,27.0,,,,,342074
2021-05-02,202118,191.0,191,191.0,191,0.044709094,26.173813,0,1,354990420211819685,2023-11-24,5,0.8465823,729737,14.4285714285714,91.2832657142857,0,0,1,68.7049631428571,37.4515435714286,19.5413531428571,25,39.0,,,,,342074
2021-04-25,202117,207.0,207,207.0,207,0.041997354,28.366385,0,1,354990420211719685,2023-11-24,6,0.8496596,729737,15.2857142857143,89.6169457142857,0,0,1,69.9743594285714,47.4018981428571,19.6219892857143,24.4285714285714,52.0,,,,,342074
2021-04-18,202116,220.0,220,220.0,220,0.13137905,30.147848,0,1,354990420211619685,2023-11-24,4,0.9012745,729737,15.1428571428571,94.7797157142857,0,0,1,81.2184942857143,61.3878801428571,18.0499821428571,21.8571428571429,51.0,,,,,342074
2021-04-11,202115,257.0,257,257.0,257,0.9373275,35.218166,0,3,354990420211519685,2023-11-24,15,1.1501608,729737,16,88.9066328571429,0,0,1,66.9014524285714,45.2884902857143,21.0907267142857,26.1428571428571,67.0,,,,,342074
2021-04-04,202114,264.0,264,264.0,264,0.998623,36.177418,0,3,354990420211419685,2023-11-24,5,1.3220354,729737,15.7142857142857,91.3336034285714,0,1,1,70.2885894285714,46.5471154285714,21.1082262857143,25.8571428571429,58.0,,,,,342074
2021-03-28,202113,221.0,221,221.0,221,0.9805301,30.284883,0,3,354990420211319685,2023-11-24,16,1.2295207,729737,18.1428571428571,93.1738777142857,1,1,1,71.0446722857143,45.0634418571429,22.7591078571429,28.4285714285714,58.0,,,,,342074
2021-03-21,202112,192.0,192,192.0,192,0.97551954,26.310848,0,3,354990420211219685,2023-11-24,6,1.2356726,729737,2E+1,93.1767534285714,1,1,1,66.7215834285714,35.6417915714286,25.5978041428571,31.4285714285714,31.0,,,,,342074
2021-03-14,202111,192.0,192,192.0,192,0.9998409,26.310848,0,3,354990420211119685,2023-11-24,3,1.5010241,729737,19.7142857142857,92.3921285714286,1,1,1,75.82589,54.6209534285714,23.5614972857143,28,32.0,,,,,342074
2021-03-07,202110,154.0,154,154.0,154,0.99874145,21.103493,0,2,354990420211019685,2023-11-24,29,1.4590603,729737,19.4285714285714,92.3434362857143,1,1,1,76.17013,53.4315938571429,22.8723891428571,27.2857142857143,23.0,,,,,342074
2021-02-28,202109,131.0,131,131.0,131,0.9945264,17.951674,0,2,354990420210919685,2023-11-24,4,1.4074546,729737,20.1428571428571,91.5899728571429,1,0,0,75.2692014285714,55.5112768571429,23.492732,27.1428571428571,22.0,,,,,342074
2021-02-21,202108,92.0,92,92.0,92,0.703097,12.607282,0,2,354990420210819685,2023-11-24,12,1.0833254,729737,19.5714285714286,90.1278442857143,1,0,0,76.598198,60.0776097142857,22.7100668571429,26.4285714285714,14.0,,,,,342074
2021-02-14,202107,100.0,100,100.0,100,0.9193614,13.7035675,0,2,354990420210719685,2023-11-24,10,1.2314646,729737,19.5714285714286,91.6007914285714,1,0,0,72.615598,45.8131642857143,23.8784468571429,29.2857142857143,12.0,,,,,342074
2021-02-07,202106,79.0,79,79.0,79,0.38558757,10.825818,0,2,354990420210619685,2023-11-24,8,0.9553926,729737,18.5714285714286,89.96037,1,0,0,75.4205928571429,57.5784094285714,21.9310777142857,26,9.0,,,,,342074
2021-01-31,202105,81.0,81,81.0,81,0.3889739,11.09989,0,2,354990420210519685,2023-11-24,12,0.95722264,729737,20.1428571428571,93.2148914285714,1,0,0,74.4909665714286,50.263611,24.4015871428571,29.8571428571429,15.0,,,,,342074
2021-01-24,202104,78.0,78,78.0,78,0.5229673,10.688783,0,2,354990420210419685,2023-11-24,12,1.0092629,729737,21.2857142857143,83.8114122857143,1,0,0,63.177207,39.1844567142857,26.1214348571429,31,9.0,,,,,342074
2021-01-17,202103,95.0,95,95.0,95,0.9974473,13.018389,0,2,354990420210319685,2023-11-24,14,1.5744128,729737,21.1428571428571,87.7411885714286,1,0,0,64.5490247142857,38.7406251428571,26.2145561428571,31.5714285714286,7.0,,,,,342074
2021-01-10,202102,82.0,82,82.0,82,0.9988996,11.236925,0,2,354990420210219685,2023-11-24,4,1.7268473,729737,21.2857142857143,93.2514642857143,1,0,0,78.392002,50.7814811428571,24.4740282857143,30.5714285714286,3.0,,,,,342074
2021-01-03,202101,65.0,65,65.0,65,0.8593416,8.907319,0,2,354990420210119685,2023-11-24,7,1.2187973,729737,20.2857142857143,90.85053,1,0,0,70.859705,47.0900212857143,24.6390977142857,30.1428571428571,4.0,,,,,342074
2020-12-27,202053,62.0,62,62.0,62,0.16608985,8.496212,0,2,354990420205319589,2023-08-20,3,0.8465802,729737,2E+1,93.996635,1,0,1,76.781333,56.2287165,23.23839,27.5,0.0,,,,,342074
2020-12-20,202052,63.0,63,63.0,63,0.08378794,8.633247,0,2,354990420205219589,2023-08-20,0,0.79343444,729737,19.8,,1,0,1,,,,,2.0,,,,,342074
2020-12-13,202051,74.0,74,74.0,74,0.3692806,10.140639,0,2,354990420205119589,2023-08-20,0,0.94744545,729737,19.6,,1,0,1,,,,,3.0,,,,,342074
2020-12-06,202050,83.0,83,83.0,83,0.8609985,11.3739605,0,2,354990420205019589,2023-08-20,0,1.1918015,729737,19.4,,1,0,1,,,,,1.0,,,,,342074
2020-11-29,202049,88.0,88,88.0,88,0.9801897,12.059139,0,2,354990420204919589,2023-08-20,0,1.400023,729737,19.2,,1,1,1,,,,,3.0,,,,,342074
2020-11-22,202048,63.0,63,63.0,63,0.64160746,8.633247,0,2,354990420204819589,2023-08-20,0,1.0676678,729737,19,82.9009931428571,1,0,1,63.3240498571429,40.1411582857143,23.5530348571429,28.8571428571429,2.0,,,,,342074
2020-11-15,202047,63.0,63,63.0,63,0.7286165,8.633247,0,1,354990420204719589,2023-08-20,0,1.1175156,729737,18.1428571428571,89.9003542857143,1,0,1,73.4103751428571,58.0224171428571,21.6116025714286,25,0.0,,,,,342074
2020-11-08,202046,60.0,60,60.0,60,0.60728157,8.22214,0,1,354990420204619589,2023-08-20,0,1.0514312,729737,18.7142857142857,90.7346214285714,1,0,1,74.1171902857143,48.2449745714286,22.732272,28.5714285714286,1.0,,,,,342074
2020-11-01,202045,55.0,55,55.0,55,0.3322277,7.536962,0,1,354990420204519589,2023-08-20,0,0.9224071,729737,14.7142857142857,84.910245,0,0,1,66.8677618571429,47.4274094285714,18.2464497142857,22.2857142857143,6.0,,,,,342074
2020-10-25,202044,52.0,52,52.0,52,0.25177526,7.125855,0,1,354990420204419589,2023-08-20,0,0.8810685,729737,17.5714285714286,88.9595434285714,0,0,1,66.2031337142857,40.9744525714286,22.6993707142857,28.2857142857143,2.0,,,,,342074
2020-10-18,202043,68.0,68,68.0,68,0.73681676,9.318426,0,1,354990420204319589,2023-08-20,0,1.1177984,729737,18,84.3871031428571,0,0,1,66.0231578571428,43.8666792857143,22.2328738571429,27.4285714285714,1.0,,,,,342074
2020-10-11,202042,57.0,57,57.0,57,0.17353046,7.8110332,0,1,354990420204219589,2023-08-20,0,0.8450908,729737,16,84.2100245714286,0,0,1,65.5690062857143,47.8176184285714,20.799093,25.2857142857143,2.0,,,,,342074
2020-10-04,202041,52.0,52,52.0,52,0.04858147,7.125855,0,1,354990420204119589,2023-08-20,0,0.7402896,729737,2E+1,88.5155685714286,1,0,1,70.073539,50.6921694285714,24.3730158571429,29.4285714285714,1.0,,,,,342074
2020-09-27,202040,76.0,76,76.0,76,0.7048562,10.414711,0,1,354990420204019589,2023-08-20,0,1.0931394,729737,20.5714285714286,79.9635994285714,1,0,1,54.5006367142857,32.7099705714286,26.5490357142857,32.7142857142857,2.0,,,,,342074
2020-09-20,202039,73.0,73,73.0,73,0.64081645,10.003604,0,1,354990420203919589,2023-08-20,0,1.0622872,729737,16.8571428571429,87.4521048571429,0,0,1,73.8093911428571,56.28703,19.9154014285714,23.4285714285714,7.0,,,,,342074
2020-09-13,202038,64.0,64,64.0,64,0.4415769,8.770283,0,1,354990420203819589,2023-08-20,0,0.97459644,729737,18,80.6413142857143,0,0,1,54.246226,32.3218188571429,24.2280705714286,29.8571428571429,4.0,,,,,342074
2020-09-06,202037,77.0,77,77.0,77,0.88408357,10.551746,0,1,354990420203719589,2023-08-20,0,1.223941,729737,18.8571428571429,84.3754094285714,1,0,1,57.9410098571429,28.1520858571429,24.7489554285714,31.2857142857143,3.0,,,,,342074
2020-08-30,202036,61.0,61,61.0,61,0.3885226,8.359176,0,1,354990420203619589,2023-08-20,0,0.95078903,729737,16,85.6117157142857,0,0,1,61.5746562857143,38.3530594285714,22.0268871428571,27.5714285714286,2.0,,,,,342074
2020-08-23,202035,66.0,66,66.0,66,0.3748807,9.044354,0,1,354990420203519589,2023-08-20,0,0.946862,729737,11,89.9478818571428,0,0,1,63.6178028571429,36.7322607142857,17.8455654285714,23.7142857142857,1.0,,,,,342074
2020-08-16,202034,54.0,54,54.0,54,0.04750225,7.399926,0,1,354990420203419589,2023-08-20,0,0.7428182,729737,14.8571428571429,91.2847257142857,0,0,1,82.66993,70.526222,16.9302421428571,19.7142857142857,0.0,,,,,342074
2020-08-09,202033,79.0,79,79.0,79,0.49045318,10.825818,0,1,354990420203319589,2023-08-20,0,0.99621284,729737,14.2857142857143,82.8106214285714,0,0,1,52.1989224285714,28.211996,21.9010517142857,27.8571428571429,4.0,,,,,342074
2020-08-02,202032,73.0,73,73.0,73,0.043899737,10.003604,0,1,354990420203219589,2023-08-20,0,0.7680763,729737,11.7142857142857,89.3643202857143,0,0,1,65.7632221428571,34.5814717142857,17.5580127142857,23.8571428571429,1.0,,,,,342074
2020-07-26,202031,63.0,63,63.0,63,8.643344e-05,8.633247,0,1,354990420203119589,2023-08-20,0,0.5611726,729737,15.2857142857143,87.3068114285714,0,0,1,65.9909328571429,42.5074802857143,19.7607961428571,24.2857142857143,4.0,,,,,342074
2020-07-19,202030,108.0,108,108.0,108,0.10136573,14.799852,0,1,354990420203019589,2023-08-20,0,0.8470447,729737,12.1428571428571,89.6747972857143,0,0,1,58.6083085714286,31.3409062857143,19.9900791428571,26,1.0,,,,,342074
2020-07-12,202029,101.0,101,101.0,101,0.015288514,13.840603,0,1,354990420202919589,2023-08-20,0,0.75350726,729737,14.2857142857143,88.7644885714286,0,0,1,69.1885321428571,48.7853325714286,19.2777274285714,24.1428571428571,2.0,,,,,342074
2020-07-05,202028,143.0,143,143.0,143,0.61654174,19.596102,0,1,354990420202819589,2023-08-20,0,1.0359436,729737,14.2857142857143,86.7873914285714,0,0,1,68.0562237142857,48.0154752857143,19.2042238571429,24,4.0,,,,,342074
2020-06-28,202027,134.0,134,134.0,134,0.23031521,18.36278,0,1,354990420202719589,2023-08-20,0,0.91572034,729737,12.5714285714286,90.6147198571429,0,0,1,71.0798792857143,48.0434128571429,17.0813044285714,21.7142857142857,5.0,,,,,342074
2020-06-21,202026,131.0,131,131.0,131,0.11183165,17.951674,0,1,354990420202619589,2023-08-20,0,0.8652003,729737,13.4285714285714,90.3152185714286,0,0,1,66.7916347142857,45.392652,19.3371972857143,24.2857142857143,4.0,,,,,342074
2020-06-14,202025,150.0,150,150.0,150,0.5911405,20.555351,0,1,354990420202519589,2023-08-20,0,1.0271156,729737,14.2857142857143,90.4392151428571,0,0,1,69.575941,48.2523554285714,19.3785857142857,24.2857142857143,5.0,,,,,342074
2020-06-07,202024,160.0,160,160.0,160,0.81727296,21.925707,0,1,354990420202419589,2023-08-20,0,1.1092672,729737,15.8571428571429,93.851442,0,0,1,71.1102211428571,44.8605201428571,21.9556702857143,28.1428571428571,10.0,,,,,342074
2020-05-31,202023,154.0,154,154.0,154,0.35823968,21.103493,0,1,354990420202319589,2023-08-20,0,0.95991415,729737,14.1428571428571,94.7176155714286,0,0,1,72.2397594285714,49.2303324285714,19.1353382857143,24.4285714285714,7.0,,,,,342074
2020-05-24,202022,114.0,114,114.0,114,0.00020569247,15.6220665,0,1,354990420202219589,2023-08-20,0,0.65666145,729737,9.14285714285714,88.0142227142857,0,0,1,59.0383171428571,31.8338237142857,16.3993317142857,23.4285714285714,10.0,,,,,342074
2020-05-17,202021,173.0,173,173.0,173,0.46351895,23.70717,0,1,354990420202119589,2023-08-20,0,0.99023795,729737,15.2857142857143,89.8125242857143,0,0,1,65.2233168571429,37.4121761428571,20.7508768571429,26.1428571428571,9.0,,,,,342074
2020-05-10,202020,190.0,190,190.0,190,0.7739197,26.036777,0,1,354990420202019589,2023-08-20,0,1.0817449,729737,13.1428571428571,92.0132954285714,0,0,1,69.1186658571429,42.8619967142857,18.8016188571429,24.7142857142857,19.0,,,,,342074
2020-05-03,202019,161.0,161,161.0,161,0.22128543,22.062742,0,1,354990420201919589,2023-08-20,0,0.91970164,729737,13.8571428571429,89.6106685714286,0,0,1,68.3149265714286,43.6851764285714,18.757519,24.1428571428571,22.0,,,,,342074
2020-04-26,202018,186.0,186,186.0,186,0.7927097,25.488634,0,1,354990420201819589,2023-08-20,0,1.0901831,729737,14.4285714285714,92.1182205714286,0,0,1,64.1542374285714,31.9326052857143,21.320489,27.8571428571429,27.0,,,,,342074
2020-04-19,202017,173.0,173,173.0,173,0.6196668,23.70717,0,1,354990420201719589,2023-08-20,0,1.0335321,729737,15.7142857142857,90.5544714285714,0,0,1,68.1205567142857,38.3032458571429,20.902256,27.1428571428571,25.0,,,,,342074
2020-04-12,202016,179.0,179,179.0,179,0.56068856,24.529385,0,1,354990420201619589,2023-08-20,0,1.0163207,729737,16.7142857142857,88.0639371428571,0,0,1,69.2787602857143,52.1989022857143,20.9398492857143,25.1428571428571,30.0,,,,,342074
2020-04-05,202015,152.0,152,152.0,152,0.0010037818,20.829422,0,1,354990420201519589,2023-08-20,0,0.7216509,729737,17.2857142857143,88.172668,0,0,1,68.8606525714286,47.222031,21.1879701428571,25.7142857142857,26.0,,,,,342074
2020-03-29,202014,180.0,180,180.0,180,6.0657165e-08,24.66642,0,1,354990420201419589,2023-08-20,0,0.61098677,729737,18.4285714285714,88.4806178571429,1,0,1,70.4280137142857,46.0270534285714,23.360902,28.7142857142857,38.0,,,,,342074
2020-03-22,202013,173.0,173,173.0,173,0.0,23.70717,0,1,354990420201319589,2023-08-20,0,0.4493412,729737,16.2857142857143,90.5024734285714,0,0,1,66.2649162857143,37.9972174285714,21.5576438571429,27,25.0,,,,,342074
2020-03-15,202012,256.0,256,256.0,256,2.8722647e-08,35.08113,0,4,354990420201219589,2023-08-20,0,0.6502322,729737,20.7142857142857,89.1981842857143,1,0,1,77.9361862857143,54.7409104285714,23.0946968571429,27.5714285714286,25.0,,,,,342074
2020-03-08,202011,481.0,481,481.0,481,0.9999998,65.91416,0,4,354990420201119589,2023-08-20,0,1.4302311,729737,18.5714285714286,89.0722205714286,1,1,2,78.9517928571429,64.2444895714286,20.6948048571429,23.5714285714286,33.0,,,,,342074
2020-03-01,202010,427.0,427,427.0,427,1.0,58.514233,0,4,354990420201019589,2023-08-20,0,1.538515,729737,17.2857142857143,93.0678505714286,0,1,2,84.5552737142857,70.614285,18.8495671428571,21.2857142857143,44.0,,,,,342074
2020-02-23,202009,320.0,320,320.0,320,0.99989146,43.851414,0,3,354990420200919589,2023-08-20,0,1.3718762,729737,18.5714285714286,92.2768048571429,1,1,2,87.4736234285714,80.8948155714286,19.6969697142857,21.2857142857143,26.0,,,,,342074
2020-02-16,202008,271.0,271,271.0,271,0.999908,37.136665,0,3,354990420200819589,2023-08-20,0,1.4196093,729737,20.7142857142857,94.0248714285714,1,1,2,89.3782935714286,80.73869,21.5948051428571,22.8571428571429,18.0,,,,,342074
2020-02-09,202007,239.0,239,239.0,239,0.9999942,32.751526,0,3,354990420200719589,2023-08-20,0,1.5655713,729737,19.1428571428571,90.7263562857143,1,1,1,86.3483657142857,80.8121337142857,19.9428571428571,21,15.0,,,,,342074
2020-02-02,202006,194.0,194,194.0,194,0.99974406,26.58492,0,2,354990420200619589,2023-08-20,0,1.4743577,729737,20.4285714285714,92.4182357142857,1,1,1,86.4307681428571,73.5955671428571,21.9380954285714,24.5714285714286,10.0,,,,,342074
2020-01-26,202005,140.0,140,140.0,140,0.78064483,19.184994,0,2,354990420200519589,2023-08-20,0,1.0992445,729737,18.7142857142857,91.4479985714286,1,0,1,67.1477718571429,37.238269,24.2678568571429,31.7142857142857,10.0,,,,,342074
2020-01-19,202004,122.0,122,122.0,122,0.45805648,16.718351,0,2,354990420200419589,2023-08-20,0,0.98667127,729737,18.7142857142857,89.1756114285714,1,0,1,75.9803015714286,56.7265644285714,21.595238,26.4285714285714,7.0,,,,,342074
2020-01-12,202003,126.0,126,126.0,126,0.78371966,17.266495,0,2,354990420200319589,2023-08-20,0,1.1065376,729737,20.4285714285714,91.61417,1,0,1,78.9110898571429,59.4620898571429,23.315476,27.8571428571429,15.0,,,,,342074
2020-01-05,202002,141.0,141,141.0,141,0.9087121,19.32203,0,2,354990420200219589,2023-08-20,0,1.1795923,729737,21.1428571428571,94.0373085714286,1,0,1,77.8205471428571,55.0826567142857,24.645238,29.5714285714286,4.0,,,,,342074
2019-12-29,202001,101.0,101,101.0,101,0.003531692,13.840603,0,2,354990420200119589,2023-08-20,0,0.7068217,729737,19.6666666666667,91.1937466666667,1,0,1,78.5820341666667,59.1736196666667,22.215278,26.6666666666667,4.0,,,,,342074
2019-12-22,201952,95.0,95,95.0,95,8.119757e-05,13.018389,0,2,354990420195219589,2023-08-20,0,0.61631477,729737,20.1428571428571,86.6672442857143,1,0,1,82.8811242857143,77.5494291428572,21.0246754285714,22.1428571428571,4.0,,,,,342074
2019-12-15,201951,165.0,165,165.0,165,0.78820914,22.610886,0,2,354990420195119589,2023-08-20,0,1.0941602,729737,20.5714285714286,89.2627665714286,1,0,1,82.5494305714286,75.0174805714286,21.5896102857143,23,1.0,,,,,342074
2019-12-08,201950,167.0,167,167.0,167,0.74207324,22.884956,0,1,354990420195019589,2023-08-20,0,1.0749874,729737,18.8571428571429,88.3426437142857,1,0,1,85.2153671428571,77.2845771428571,19.4896102857143,20.8571428571429,6.0,,,,,342074
2019-12-01,201949,140.0,140,140.0,140,0.07101222,19.184994,0,1,354990420194919589,2023-08-20,0,0.8453161,729737,19,88.348478,1,0,1,85.6383521428571,81.0373028571429,19.674026,20.5714285714286,6.0,,,,,342074
